Date,Open,High,Low,Close,Volume
2003-03-19,9701.0087890625,10033.88671875,9463.2392578125,9510.79296875,571819280
2003-03-20,9701.0087890625,10889.8583984375,9701.0087890625,10461.873046875,814211258
2003-03-21,10604.5341796875,10842.3046875,10556.98046875,10699.642578125,789998451
2003-03-24,10794.75,10889.8583984375,10604.5341796875,10794.75,437404416
2003-03-25,10319.2109375,10604.5341796875,10271.6572265625,10509.4267578125,531364821
2003-03-26,10556.98046875,10652.0888671875,10366.7646484375,10414.318359375,465899515
2003-03-27,10271.6572265625,10366.7646484375,10128.9951171875,10271.6572265625,159839768
2003-03-28,10128.9951171875,10224.1025390625,9891.224609375,9986.3330078125,548407459
2003-03-31,9701.0087890625,9843.6708984375,9653.455078125,9796.1171875,292356684
2003-04-01,9510.79296875,9796.1171875,9415.685546875,9796.1171875,352464393
2003-04-02,9796.1171875,9796.1171875,9510.79296875,9605.9013671875,420230559
2003-04-03,9986.3330078125,10176.548828125,9748.5634765625,9843.6708984375,364661272
2003-04-04,9796.1171875,10699.642578125,9605.9013671875,10652.0888671875,485782925
2003-04-07,10889.8583984375,11032.5205078125,10556.98046875,10937.412109375,795162058
2003-04-08,10556.98046875,11032.5205078125,10509.4267578125,10842.3046875,390418325
2003-04-09,10937.412109375,10984.9658203125,10414.318359375,10556.98046875,317491390
2003-04-10,10461.873046875,10747.1962890625,10461.873046875,10699.642578125,399943187
2003-04-11,10652.0888671875,11270.2900390625,10604.5341796875,11127.6279296875,672572810
2003-04-14,11222.736328125,11365.3984375,10984.9658203125,11127.6279296875,483160010
2003-04-15,11460.505859375,11460.505859375,11127.6279296875,11222.736328125,289132347
2003-04-16,11508.0595703125,11745.830078125,11317.84375,11603.16796875,444320348
2003-04-17,11603.16796875,11840.9375,11222.736328125,11698.275390625,236790131
2003-04-18,11745.830078125,11888.4912109375,11650.7216796875,11793.3837890625,170664522
2003-04-21,11508.0595703125,11888.4912109375,11412.9521484375,11650.7216796875,146743279
2003-04-22,11412.9521484375,11555.6142578125,10937.412109375,11032.5205078125,362028684
2003-04-23,11032.5205078125,11080.07421875,10794.75,10842.3046875,230532293
2003-04-24,10747.1962890625,11032.5205078125,10747.1962890625,10842.3046875,142608187
2003-04-25,10461.873046875,10604.5341796875,10176.548828125,10224.1025390625,400730819
2003-04-28,9986.3330078125,10224.1025390625,9986.3330078125,10033.88671875,209247844
2003-04-29,10461.873046875,11508.0595703125,10271.6572265625,11365.3984375,456768100
2003-04-30,11127.6279296875,11508.0595703125,10984.9658203125,11412.9521484375,275472708
2003-05-01,11412.9521484375,11412.9521484375,11412.9521484375,11412.9521484375,0
2003-05-02,11412.9521484375,11650.7216796875,10794.75,11317.84375,282431539
2003-05-05,11317.84375,11317.84375,11317.84375,11317.84375,0
2003-05-06,11222.736328125,11460.505859375,10937.412109375,10984.9658203125,237287145
2003-05-07,11032.5205078125,11603.16796875,10984.9658203125,11460.505859375,298003742
2003-05-08,11460.505859375,11460.505859375,11460.505859375,11460.505859375,0
2003-05-09,11412.9521484375,12221.369140625,11127.6279296875,11745.830078125,446595237
2003-05-12,11888.4912109375,12031.1533203125,11793.3837890625,11936.0458984375,266787103
2003-05-13,11936.0458984375,12078.7080078125,11555.6142578125,11555.6142578125,179482609
2003-05-14,11317.84375,11555.6142578125,11175.1826171875,11412.9521484375,160522991
2003-05-15,11412.9521484375,11888.4912109375,11080.07421875,11698.275390625,197834916
2003-05-16,11460.505859375,11745.830078125,11080.07421875,11270.2900390625,304281136
2003-05-19,11080.07421875,11127.6279296875,10556.98046875,11127.6279296875,312749409
2003-05-20,10747.1962890625,11222.736328125,10747.1962890625,11175.1826171875,262350249
2003-05-21,10937.412109375,11080.07421875,10794.75,10794.75,348681953
2003-05-22,10794.75,10937.412109375,10271.6572265625,10461.873046875,418349433
2003-05-23,10652.0888671875,10699.642578125,10366.7646484375,10461.873046875,360991652
2003-05-26,10366.7646484375,10414.318359375,10176.548828125,10271.6572265625,511678346
2003-05-27,10271.6572265625,10509.4267578125,10176.548828125,10224.1025390625,352952049
2003-05-28,10509.4267578125,10794.75,10509.4267578125,10794.75,441460229
2003-05-29,10652.0888671875,11317.84375,10509.4267578125,11270.2900390625,594223826
2003-05-30,11270.2900390625,11936.0458984375,11032.5205078125,11650.7216796875,1003314200
2003-06-02,11888.4912109375,12316.4775390625,11793.3837890625,12126.26171875,281943672
2003-06-03,11983.599609375,12031.1533203125,11698.275390625,11983.599609375,238495562
2003-06-04,12268.923828125,12268.923828125,11745.830078125,11840.9375,266261279
2003-06-05,11888.4912109375,12031.1533203125,11555.6142578125,11603.16796875,226637350
2003-06-06,11603.16796875,11603.16796875,11603.16796875,11603.16796875,0
2003-06-09,11793.3837890625,11983.599609375,11460.505859375,11888.4912109375,303329480
2003-06-10,11888.4912109375,12268.923828125,11840.9375,12031.1533203125,231541988
2003-06-11,12126.26171875,12173.8154296875,11936.0458984375,12031.1533203125,302807442
2003-06-12,12268.923828125,12268.923828125,11888.4912109375,12078.7080078125,503190095
2003-06-13,12078.7080078125,12601.80078125,11983.599609375,12316.4775390625,406539903
2003-06-16,12364.03125,12649.35546875,12364.03125,12411.5849609375,223350348
2003-06-17,13124.89453125,13124.89453125,12649.35546875,12696.9091796875,504761678
2003-06-18,12839.5712890625,12887.125,12506.693359375,12601.80078125,235696216
2003-06-19,12601.80078125,13124.89453125,12506.693359375,12839.5712890625,266108190
2003-06-20,13124.89453125,13933.3125,13029.787109375,13220.0029296875,804131026
2003-06-23,13029.787109375,13172.44921875,12173.8154296875,12221.369140625,1140012681
2003-06-24,11508.0595703125,11793.3837890625,11317.84375,11555.6142578125,1306792038
2003-06-25,11555.6142578125,11936.0458984375,11555.6142578125,11745.830078125,873296760
2003-06-26,11508.0595703125,12031.1533203125,11508.0595703125,11745.830078125,447067647
2003-06-27,11793.3837890625,11983.599609375,11460.505859375,11698.275390625,521657745
2003-06-30,11650.7216796875,11983.599609375,11650.7216796875,11840.9375,277648657
2003-07-01,11745.830078125,11936.0458984375,11555.6142578125,11888.4912109375,210935400
2003-07-02,12078.7080078125,12364.03125,11936.0458984375,12268.923828125,499553174
2003-07-03,12554.2470703125,12601.80078125,11936.0458984375,11983.599609375,391524857
2003-07-04,11983.599609375,12173.8154296875,11840.9375,11936.0458984375,326663916
2003-07-07,11983.599609375,12221.369140625,11936.0458984375,12173.8154296875,388512910
2003-07-08,12554.2470703125,13172.44921875,12411.5849609375,13029.787109375,770871656
2003-07-09,13029.787109375,13267.556640625,12839.5712890625,13077.3408203125,519612069
2003-07-10,13267.556640625,13457.7724609375,13029.787109375,13029.787109375,402543812
2003-07-11,12934.6787109375,13647.98828125,12839.5712890625,13552.880859375,345911627
2003-07-14,13838.2041015625,14884.3916015625,13790.650390625,14789.283203125,844759603
2003-07-15,15169.7158203125,15264.8232421875,14266.1904296875,14408.8515625,547132276
2003-07-16,14503.9599609375,14836.837890625,14028.419921875,14171.08203125,331385605
2003-07-17,14171.08203125,14171.08203125,14171.08203125,14171.08203125,0
2003-07-18,14456.40625,14456.40625,13362.6650390625,13552.880859375,323703385
2003-07-21,13695.5419921875,13743.0966796875,13315.1103515625,13552.880859375,222755445
2003-07-22,13600.4345703125,14123.5283203125,13362.6650390625,13838.2041015625,273222107
2003-07-23,14123.5283203125,14266.1904296875,13790.650390625,14266.1904296875,224652868
2003-07-24,14266.1904296875,14836.837890625,14123.5283203125,14741.7294921875,300228898
2003-07-25,14599.0673828125,15169.7158203125,14266.1904296875,15027.0537109375,378385469
2003-07-28,15312.376953125,15359.931640625,14218.6357421875,14694.17578125,385376684
2003-07-29,14646.6220703125,15217.26953125,14361.2978515625,15217.26953125,314580066
2003-07-30,15027.0537109375,15217.26953125,14361.2978515625,14361.2978515625,293275534
2003-07-31,14361.2978515625,14456.40625,13838.2041015625,14123.5283203125,314227730
2003-08-01,14028.419921875,14503.9599609375,14028.419921875,14361.2978515625,216223287
2003-08-04,13980.8662109375,14123.5283203125,13743.0966796875,13790.650390625,163606225
2003-08-05,13790.650390625,14075.9736328125,13695.5419921875,13885.7578125,167560890
2003-08-06,13505.326171875,13838.2041015625,13505.326171875,13647.98828125,231068421
2003-08-07,13695.5419921875,14171.08203125,13695.5419921875,14075.9736328125,208414370
2003-08-08,13790.650390625,14123.5283203125,13695.5419921875,13790.650390625,177065145
2003-08-11,13743.0966796875,14171.08203125,13695.5419921875,14171.08203125,184524039
2003-08-12,14171.08203125,14171.08203125,13743.0966796875,13885.7578125,173277658
2003-08-13,13933.3125,14075.9736328125,13790.650390625,13933.3125,158469956
2003-08-14,13838.2041015625,14171.08203125,13790.650390625,14171.08203125,412012948
2003-08-15,14171.08203125,14171.08203125,14171.08203125,14171.08203125,0
2003-08-18,13933.3125,14361.2978515625,13838.2041015625,14218.6357421875,277208736
2003-08-19,14456.40625,14741.7294921875,14313.744140625,14694.17578125,389079845
2003-08-20,14694.17578125,14694.17578125,14408.8515625,14503.9599609375,384305060
2003-08-21,14741.7294921875,15074.607421875,14503.9599609375,15027.0537109375,511806095
2003-08-22,15122.1611328125,15122.1611328125,14551.513671875,14979.4990234375,316461613
2003-08-25,14931.9453125,15169.7158203125,14646.6220703125,14931.9453125,262501130
2003-08-26,14789.283203125,14836.837890625,14456.40625,14456.40625,262829178
2003-08-27,14599.0673828125,14741.7294921875,14313.744140625,14551.513671875,252157303
2003-08-28,14456.40625,14836.837890625,14456.40625,14599.0673828125,222826311
2003-08-29,14789.283203125,15359.931640625,14408.8515625,15217.26953125,433541857
2003-09-01,15122.1611328125,15692.80859375,14979.4990234375,15692.80859375,333022692
2003-09-02,15787.9169921875,15883.0244140625,15502.5927734375,15740.36328125,315804885
2003-09-03,16073.240234375,16311.0107421875,15930.5791015625,16120.794921875,633168001
2003-09-04,16215.90234375,16548.78125,16025.6865234375,16311.0107421875,375751409
2003-09-05,16406.119140625,16501.2265625,16073.240234375,16358.564453125,412005167
2003-09-08,16311.0107421875,16358.564453125,16073.240234375,16168.3486328125,244766016
2003-09-09,16453.671875,17214.53515625,16025.6865234375,16834.103515625,457273315
2003-09-10,16834.103515625,16834.103515625,16834.103515625,16834.103515625,0
2003-09-11,16834.103515625,16834.103515625,16834.103515625,16834.103515625,0
2003-09-12,16834.103515625,16834.103515625,16834.103515625,16834.103515625,0
2003-09-15,17024.3203125,17309.64453125,16834.103515625,16976.765625,255696125
2003-09-16,17071.873046875,17499.859375,17071.873046875,17404.751953125,327887158
2003-09-17,17357.197265625,17404.751953125,16406.119140625,16834.103515625,362241075
2003-09-18,16596.333984375,16786.55078125,16073.240234375,16453.671875,354407028
2003-09-19,16501.2265625,16643.888671875,15692.80859375,16025.6865234375,511442193
2003-09-22,15597.701171875,16215.90234375,15597.701171875,15883.0244140625,365188778
2003-09-23,15883.0244140625,16691.44140625,15883.0244140625,16406.119140625,349286845
2003-09-24,16453.671875,16596.333984375,16073.240234375,16311.0107421875,305206506
2003-09-25,16168.3486328125,16263.45703125,15550.1474609375,15740.36328125,268631744
2003-09-26,15407.4853515625,15645.2548828125,14931.9453125,14979.4990234375,228019779
2003-09-29,14836.837890625,15074.607421875,14456.40625,14979.4990234375,211013942
2003-09-30,14979.4990234375,15217.26953125,14599.0673828125,14836.837890625,211147265
2003-10-01,14456.40625,14884.3916015625,14266.1904296875,14884.3916015625,232990132
2003-10-02,15312.376953125,15312.376953125,14836.837890625,15027.0537109375,289819356
2003-10-03,15027.0537109375,15027.0537109375,15027.0537109375,15027.0537109375,0
2003-10-06,15217.26953125,15407.4853515625,15169.7158203125,15264.8232421875,241500043
2003-10-07,15407.4853515625,15930.5791015625,15312.376953125,15740.36328125,283613354
2003-10-08,15978.1328125,16120.794921875,15740.36328125,15978.1328125,239860432
2003-10-09,15978.1328125,16596.333984375,15787.9169921875,16596.333984375,250636610
2003-10-10,16691.44140625,17499.859375,16263.45703125,17499.859375,496090897
2003-10-13,17499.859375,17690.076171875,17071.873046875,17262.08984375,280014390
2003-10-14,17404.751953125,17690.076171875,16596.333984375,16834.103515625,241065589
2003-10-15,17071.873046875,17119.427734375,16596.333984375,16834.103515625,183036466
2003-10-16,16738.99609375,16738.99609375,15883.0244140625,16025.6865234375,770698484
2003-10-17,15883.0244140625,16311.0107421875,15692.80859375,15692.80859375,337243581
2003-10-20,15740.36328125,16263.45703125,15740.36328125,16025.6865234375,218811399
2003-10-21,15930.5791015625,16501.2265625,15930.5791015625,16168.3486328125,299587626
2003-10-22,16358.564453125,16358.564453125,15692.80859375,16120.794921875,177203514
2003-10-23,15740.36328125,15978.1328125,15455.0390625,15597.701171875,353220166
2003-10-24,15597.701171875,15883.0244140625,15502.5927734375,15835.470703125,151236805
2003-10-27,15930.5791015625,16358.564453125,15930.5791015625,16358.564453125,148057365
2003-10-28,16453.671875,17071.873046875,16311.0107421875,16976.765625,440087893
2003-10-29,17119.427734375,17785.18359375,16929.212890625,16976.765625,592713437
2003-10-30,17024.3203125,17166.982421875,16738.99609375,16834.103515625,236560287
2003-10-31,16929.212890625,16929.212890625,16168.3486328125,16168.3486328125,286051847
2003-11-03,16215.90234375,16548.78125,16073.240234375,16501.2265625,204994781
2003-11-04,16643.888671875,17166.982421875,16548.78125,16881.658203125,470726242
2003-11-05,16691.44140625,17880.291015625,16643.888671875,17785.18359375,489361911
2003-11-06,18070.5078125,18308.27734375,17499.859375,17642.521484375,515925415
2003-11-07,17690.076171875,18355.83203125,17690.076171875,18355.83203125,353663136
2003-11-10,18022.953125,18070.5078125,17452.306640625,17880.291015625,473473962
2003-11-11,17642.521484375,17785.18359375,17357.197265625,17642.521484375,296739494
2003-11-12,17594.966796875,17975.3984375,17499.859375,17927.845703125,229761590
2003-11-13,18260.72265625,18736.263671875,18165.615234375,18736.263671875,480579678
2003-11-14,18355.83203125,18450.939453125,18070.5078125,18308.27734375,281569676
2003-11-17,17927.845703125,18022.953125,17499.859375,17499.859375,291119142
2003-11-18,17309.64453125,17547.4140625,17119.427734375,17547.4140625,325584932
2003-11-19,16929.212890625,16929.212890625,16311.0107421875,16358.564453125,437028947
2003-11-20,16358.564453125,16738.99609375,16215.90234375,16548.78125,327685913
2003-11-21,16453.671875,16596.333984375,16073.240234375,16168.3486328125,282030941
2003-11-24,15740.36328125,15978.1328125,15359.931640625,15407.4853515625,246740195
2003-11-25,15597.701171875,16548.78125,15597.701171875,15978.1328125,280932190
2003-11-26,16120.794921875,16976.765625,16073.240234375,16976.765625,251708550
2003-11-27,16976.765625,17024.3203125,16311.0107421875,16548.78125,188420454
