"Date","Price","Open","High","Low","Vol.","Change %"
"07/23/2014","21,230.0","21,190.0","21,240.0","21,180.0","","0.05%"
"07/22/2014","21,220.0","21,190.0","21,245.0","21,180.0","","0.00%"
"07/21/2014","21,220.0","21,185.0","21,240.0","21,180.0","","0.02%"
"07/18/2014","21,215.0","21,170.0","21,215.0","21,160.0","","0.08%"
"07/17/2014","21,197.5","21,170.0","21,207.5","21,150.0","","0.00%"
"07/16/2014","21,197.5","21,170.0","21,202.5","21,160.0","","-0.01%"
"07/15/2014","21,200.0","21,170.0","21,205.0","21,160.0","","0.05%"
"07/14/2014","21,190.0","21,170.0","21,230.0","21,160.0","","-0.05%"
"07/11/2014","21,200.0","21,180.0","21,210.0","21,150.0","","-0.01%"
"07/10/2014","21,202.5","21,225.0","21,252.5","21,170.0","","-0.21%"
"07/09/2014","21,247.5","21,235.0","21,252.5","21,220.0","","-0.07%"
"07/08/2014","21,262.5","21,245.0","21,307.5","21,185.0","","-0.06%"
"07/07/2014","21,275.0","21,260.0","21,305.0","21,220.0","","-0.07%"
"07/04/2014","21,290.0","21,275.0","21,320.0","21,250.0","","-0.05%"
"07/03/2014","21,300.0","21,290.0","21,330.0","21,265.0","","-0.09%"
"07/02/2014","21,320.0","21,300.0","21,340.0","21,290.0","","-0.05%"
"07/01/2014","21,330.0","21,300.0","21,340.0","21,250.0","","0.00%"
"06/30/2014","21,330.0","21,300.0","21,355.0","21,250.0","","0.00%"
"06/27/2014","21,330.0","21,300.0","21,345.0","21,260.0","","0.00%"
"06/26/2014","21,330.0","21,300.0","21,340.0","21,250.0","","0.00%"
"06/25/2014","21,330.0","21,300.0","21,350.0","21,250.0","","-0.01%"
"06/24/2014","21,332.5","21,295.0","21,382.5","21,240.0","","-0.01%"
"06/23/2014","21,335.0","21,280.0","21,335.0","21,250.0","","0.12%"
"06/20/2014","21,310.0","21,280.0","21,330.0","21,270.0","","-0.03%"
"06/19/2014","21,316.0","21,245.0","21,361.0","21,240.0","","0.49%"
"06/18/2014","21,212.5","21,220.0","21,267.5","21,185.0","","-0.04%"
"06/17/2014","21,220.0","21,200.0","21,246.0","21,180.0","","0.02%"
"06/16/2014","21,215.0","21,180.0","21,250.0","21,110.0","","-0.04%"
"06/13/2014","21,222.5","21,205.0","21,247.5","21,110.0","","0.01%"
"06/12/2014","21,220.0","21,195.0","21,245.0","21,110.0","","0.00%"
"06/11/2014","21,220.5","21,190.0","21,225.5","21,170.0","","0.04%"
"06/10/2014","21,212.5","21,195.0","21,227.5","21,175.0","","-0.01%"
"06/09/2014","21,215.0","21,160.0","21,225.0","21,150.0","","0.14%"
"06/06/2014","21,185.0","21,180.0","21,225.0","21,110.0","","-0.09%"
"06/05/2014","21,205.0","21,160.0","21,225.0","21,160.0","","0.02%"
"06/04/2014","21,200.0","21,205.0","21,250.0","21,110.0","","-0.07%"
"06/03/2014","21,215.0","21,160.0","21,220.0","21,145.0","","0.19%"
"06/02/2014","21,175.0","21,130.0","21,175.0","21,080.0","","0.08%"
"05/30/2014","21,157.5","21,145.0","21,167.5","21,125.0","","-0.04%"
"05/29/2014","21,165.0","21,140.0","21,175.0","21,080.0","","0.00%"
"05/28/2014","21,165.0","21,120.0","21,165.0","21,110.0","","0.09%"
"05/27/2014","21,145.0","21,120.0","21,145.0","21,080.0","","0.00%"
"05/26/2014","21,145.0","21,120.0","21,169.0","21,110.0","","-0.01%"
"05/23/2014","21,147.5","21,115.0","21,147.5","21,100.0","","0.06%"
"05/22/2014","21,135.0","21,130.0","21,155.0","21,110.0","","-0.09%"
"05/21/2014","21,155.0","21,130.0","21,165.0","21,110.0","","0.00%"
"05/20/2014","21,155.0","21,110.0","21,165.0","21,095.0","","0.11%"
"05/19/2014","21,132.5","21,135.0","21,162.5","21,060.0","","-0.15%"
"05/16/2014","21,165.0","21,100.0","21,165.0","21,080.0","","0.20%"
"05/15/2014","21,122.5","21,085.0","21,122.5","21,070.0","","0.07%"
"05/14/2014","21,107.5","21,070.0","21,107.5","21,070.0","","0.05%"
"05/13/2014","21,097.5","21,075.0","21,112.5","21,070.0","","0.00%"
"05/12/2014","21,097.5","21,075.0","21,112.5","21,070.0","","-0.01%"
"05/09/2014","21,100.0","21,075.0","21,110.0","21,070.0","","-0.01%"
"05/08/2014","21,102.5","21,070.0","21,117.5","21,070.0","","0.05%"
"05/07/2014","21,092.5","21,070.0","21,102.5","21,070.0","","-0.09%"
"05/06/2014","21,112.5","21,070.0","21,127.5","21,070.0","","0.09%"
"05/05/2014","21,092.5","21,070.0","21,112.5","21,065.0","","0.05%"
"05/02/2014","21,082.5","21,060.0","21,082.5","21,060.0","","0.00%"
"05/01/2014","21,082.5","21,060.0","21,082.5","21,060.0","","0.00%"
"04/30/2014","21,082.5","21,060.0","21,082.5","21,060.0","","0.00%"
"04/29/2014","21,082.5","21,070.0","21,116.5","21,060.0","","-0.05%"
"04/28/2014","21,092.5","21,090.0","21,132.5","21,070.0","","-0.04%"
"04/25/2014","21,100.0","21,080.0","21,110.0","21,070.0","","-0.04%"
"04/24/2014","21,107.5","21,085.0","21,112.5","21,070.0","","-0.02%"
"04/23/2014","21,112.5","21,080.0","21,117.5","21,070.0","","0.07%"
"04/22/2014","21,097.5","21,075.0","21,112.5","21,070.0","","0.00%"
"04/21/2014","21,097.5","21,080.0","21,152.5","21,070.0","","0.00%"
"04/18/2014","21,097.5","21,075.0","21,120.5","21,070.0","","0.00%"
"04/17/2014","21,097.5","21,075.0","21,172.5","21,070.0","","0.00%"
"04/16/2014","21,097.5","21,075.0","21,112.5","21,070.0","","0.00%"
"04/15/2014","21,096.5","21,075.0","21,096.5","21,070.0","","0.00%"
"04/14/2014","21,097.5","21,070.0","21,117.0","21,070.0","","0.00%"
"04/11/2014","21,097.2","21,075.0","21,097.2","21,070.0","","0.01%"
"04/10/2014","21,095.0","21,075.0","21,110.0","21,070.0","","0.00%"
"04/09/2014","21,095.0","21,075.0","21,095.0","21,075.0","","0.00%"
"04/08/2014","21,095.0","21,075.0","21,110.0","21,070.0","","0.00%"
"04/07/2014","21,095.0","21,070.0","21,110.0","21,070.0","","0.01%"
"04/04/2014","21,092.5","21,070.0","21,107.5","21,070.0","","0.00%"
"04/03/2014","21,092.5","21,075.0","21,112.5","21,070.0","","-0.01%"
"04/02/2014","21,095.0","21,075.0","21,110.0","21,070.0","","-0.01%"
"04/01/2014","21,097.5","21,075.0","21,112.5","21,060.0","","0.00%"
"03/31/2014","21,097.5","21,085.0","21,117.5","21,060.0","","-0.05%"
"03/28/2014","21,107.5","21,080.0","21,107.5","21,070.0","","0.02%"
"03/27/2014","21,102.5","21,075.0","21,112.5","21,065.0","","0.02%"
"03/26/2014","21,097.5","21,075.0","21,112.5","21,060.0","","0.01%"
"03/25/2014","21,095.0","21,075.0","21,110.0","21,070.0","","-0.01%"
"03/24/2014","21,097.5","21,075.0","21,112.5","21,060.0","","0.00%"
"03/21/2014","21,097.5","21,075.0","21,112.5","21,065.0","","0.00%"
"03/20/2014","21,097.5","21,075.0","21,104.5","21,070.0","","0.00%"
"03/19/2014","21,097.5","21,075.0","21,112.5","21,070.0","","0.00%"
"03/18/2014","21,097.5","21,070.0","21,112.5","21,060.0","","0.02%"
"03/17/2014","21,092.5","21,080.0","21,104.5","21,070.0","","-0.04%"
"03/14/2014","21,100.0","21,075.0","21,110.0","21,070.0","","0.00%"
"03/13/2014","21,100.0","21,075.0","21,100.0","21,060.0","","0.00%"
"03/12/2014","21,100.0","21,075.0","21,102.0","21,060.0","","0.00%"
"03/11/2014","21,100.0","21,065.0","21,102.0","21,060.0","","0.00%"
"03/10/2014","21,100.0","21,070.0","21,100.0","21,070.0","","0.00%"
"03/07/2014","21,100.0","21,075.0","21,100.0","21,070.0","","0.00%"
"03/06/2014","21,100.0","21,075.0","21,105.0","21,070.0","","0.00%"
"03/05/2014","21,100.0","21,075.0","21,105.0","21,060.0","","0.00%"
"03/04/2014","21,100.0","21,075.0","21,105.0","21,070.0","","-0.01%"
"03/03/2014","21,102.5","21,075.0","21,102.5","21,060.0","","0.01%"
"02/28/2014","21,100.0","21,075.0","21,105.0","21,060.0","","0.00%"
"02/27/2014","21,100.0","21,075.0","21,105.0","21,065.0","","0.00%"
"02/26/2014","21,100.0","21,075.0","21,105.0","21,060.0","","-0.02%"
"02/25/2014","21,105.0","21,080.0","21,105.0","21,060.0","","0.00%"
"02/24/2014","21,105.0","21,085.0","21,105.0","21,060.0","","0.00%"
"02/21/2014","21,105.0","21,075.0","21,110.0","21,070.0","","0.02%"
"02/20/2014","21,100.0","21,075.0","21,102.0","21,070.0","","0.00%"
"02/19/2014","21,100.0","21,075.0","21,102.0","21,070.0","","0.00%"
"02/18/2014","21,100.0","21,075.0","21,105.0","21,070.0","","-0.02%"
"02/17/2014","21,105.0","21,075.0","21,110.0","21,070.0","","0.02%"
"02/14/2014","21,100.0","21,075.0","21,112.0","21,070.0","","-0.04%"
"02/13/2014","21,107.5","21,085.0","21,112.5","21,080.0","","0.01%"
"02/12/2014","21,105.0","21,085.0","21,115.0","21,075.0","","0.00%"
"02/11/2014","21,105.0","21,085.0","21,105.0","21,080.0","","0.00%"
"02/10/2014","21,105.0","21,085.0","21,110.0","21,060.0","","0.00%"
"02/07/2014","21,105.0","21,085.0","21,105.0","21,070.0","","0.00%"
"02/06/2014","21,105.0","21,075.0","21,115.0","21,050.0","","-0.02%"
"02/05/2014","21,110.0","21,075.0","21,110.0","21,075.0","","0.24%"
"02/04/2014","21,060.0","21,035.0","21,060.0","21,035.0","","0.00%"
"02/03/2014","21,060.0","21,035.0","21,060.0","21,035.0","","0.00%"
"01/31/2014","21,060.0","21,035.0","21,060.0","21,035.0","","0.00%"
"01/30/2014","21,060.0","21,035.0","21,060.0","21,035.0","","0.00%"
"01/29/2014","21,060.0","21,035.0","21,060.0","21,035.0","","0.00%"
"01/28/2014","21,060.0","21,035.0","21,060.0","21,035.0","","0.00%"
"01/27/2014","21,060.0","21,035.0","21,075.0","21,035.0","","-0.12%"
"01/24/2014","21,085.0","21,060.0","21,095.0","21,050.0","","0.00%"
"01/23/2014","21,085.0","21,070.0","21,090.0","21,060.0","","-0.02%"
"01/22/2014","21,090.0","21,070.0","21,095.0","21,060.0","","-0.02%"
"01/21/2014","21,095.0","21,060.0","21,100.0","21,060.0","","0.02%"
"01/20/2014","21,090.0","21,070.0","21,100.0","21,060.0","","0.00%"
"01/17/2014","21,090.0","21,070.0","21,090.0","21,060.0","","-0.05%"
"01/16/2014","21,100.0","21,070.0","21,100.0","21,060.0","","0.05%"
"01/15/2014","21,090.0","21,075.0","21,095.0","21,060.0","","0.00%"
"01/14/2014","21,091.0","21,060.0","21,094.0","21,060.0","","0.00%"
"01/13/2014","21,090.0","21,070.0","21,105.0","21,060.0","","0.00%"
"01/10/2014","21,091.0","21,065.0","21,091.0","21,060.0","","-0.02%"
"01/09/2014","21,095.0","21,075.0","21,097.0","21,065.0","","-0.02%"
"01/08/2014","21,100.0","21,070.0","21,100.0","21,060.0","","0.02%"
"01/07/2014","21,095.0","21,070.0","21,100.0","21,060.0","","-0.02%"
"01/06/2014","21,100.0","21,070.0","21,100.0","21,060.0","","0.02%"
"01/03/2014","21,095.0","21,070.0","21,100.0","21,065.0","","-0.07%"
"01/02/2014","21,110.0","21,085.0","21,135.0","21,060.0","","0.07%"
"01/01/2014","21,095.0","21,075.0","21,095.0","21,075.0","","0.00%"
"12/31/2013","21,095.0","21,085.0","21,110.0","21,060.0","","-0.02%"
"12/30/2013","21,100.0","21,075.0","21,105.0","21,060.0","","0.02%"
"12/27/2013","21,095.0","21,070.0","21,100.0","21,060.0","","0.00%"
"12/26/2013","21,095.0","21,075.0","21,095.0","21,060.0","","0.00%"
"12/25/2013","21,095.0","21,070.0","21,095.0","21,060.0","","-0.03%"
"12/24/2013","21,101.0","21,070.0","21,101.0","21,060.0","","-0.03%"
"12/23/2013","21,107.5","21,075.0","21,107.5","21,060.0","","-0.04%"
"12/20/2013","21,115.0","21,080.0","21,115.0","21,060.0","","0.05%"
"12/19/2013","21,103.5","21,080.0","21,103.5","21,060.0","","-0.01%"
"12/18/2013","21,105.0","21,090.0","21,120.0","21,060.0","","-0.07%"
"12/17/2013","21,120.0","21,090.0","21,120.0","21,060.0","","0.06%"
"12/16/2013","21,107.5","21,090.0","21,112.5","21,060.0","","0.00%"
"12/13/2013","21,108.5","21,090.0","21,108.5","21,060.0","","0.02%"
"12/12/2013","21,105.0","21,090.0","21,110.0","21,060.0","","-0.05%"
"12/11/2013","21,115.0","21,095.0","21,120.0","21,060.0","","-0.02%"
"12/10/2013","21,120.0","21,100.0","21,120.0","21,060.0","","0.00%"
"12/09/2013","21,120.0","21,115.0","21,145.0","21,060.0","","-0.09%"
"12/06/2013","21,140.0","21,120.0","21,160.0","21,060.0","","0.00%"
"12/05/2013","21,140.0","21,095.0","21,140.0","21,060.0","","0.09%"
"12/04/2013","21,120.0","21,100.0","21,120.0","21,060.0","","0.00%"
"12/03/2013","21,120.0","21,090.0","21,120.0","21,060.0","","0.09%"
"12/02/2013","21,100.0","21,070.0","21,110.0","21,060.0","","-0.09%"
"11/29/2013","21,120.0","21,085.0","21,120.0","21,060.0","","0.05%"
"11/28/2013","21,110.0","21,100.0","21,120.0","21,060.0","","-0.03%"
"11/27/2013","21,117.0","21,100.0","21,120.0","21,060.0","","0.08%"
"11/26/2013","21,100.0","21,085.0","21,107.0","21,060.0","","0.00%"
"11/25/2013","21,100.0","21,080.0","21,105.0","21,060.0","","0.00%"
"11/22/2013","21,100.0","21,080.0","21,107.0","21,060.0","","0.00%"
"11/21/2013","21,100.0","21,080.0","21,100.0","21,060.0","","0.01%"
"11/20/2013","21,097.5","21,080.0","21,102.5","21,060.0","","-0.04%"
"11/19/2013","21,105.0","21,080.0","21,107.0","21,060.0","","0.00%"
"11/18/2013","21,105.0","21,080.0","21,107.0","21,060.0","","0.02%"
"11/15/2013","21,100.0","21,080.0","21,107.0","21,060.0","","-0.04%"
"11/14/2013","21,107.5","21,085.0","21,107.5","21,060.0","","0.05%"
"11/13/2013","21,097.5","21,075.0","21,100.5","21,060.0","","0.00%"
"11/12/2013","21,097.5","21,075.0","21,100.5","21,060.0","","0.00%"
"11/11/2013","21,097.5","21,080.0","21,097.5","21,060.0","","-0.01%"
"11/08/2013","21,100.0","21,075.0","21,103.0","21,060.0","","0.00%"
"11/07/2013","21,100.0","21,075.0","21,103.0","21,060.0","","0.00%"
"11/06/2013","21,100.0","21,075.0","21,110.0","21,050.0","","0.00%"
"11/05/2013","21,100.0","21,075.0","21,120.0","21,060.0","","0.00%"
"11/04/2013","21,100.0","21,070.0","21,110.0","21,060.0","","0.00%"
"11/01/2013","21,100.0","21,080.0","21,103.0","21,060.0","","0.00%"
"10/31/2013","21,100.0","21,085.0","21,105.0","21,060.0","","0.00%"
